================ Training Loss (Thu Nov 29 12:08:37 2018) ================
(epoch: 0, iters: 12600, time: 0.736, data: 0.363) G_CE: 2.827, G_entr: 4.071, G_entr_hint: 1.824, G_L1_max: 1.747, G_L1_mean: 1.554, G_L1_reg: 1.397, G_fake_real: 0.609, G_fake_hint: 0.297, G_real_hint: 0.506, 0: 0.000, 
(epoch: 0, iters: 12800, time: 0.699, data: 0.329) G_CE: 2.825, G_entr: 4.054, G_entr_hint: 1.826, G_L1_max: 1.747, G_L1_mean: 1.555, G_L1_reg: 1.399, G_fake_real: 0.608, G_fake_hint: 0.296, G_real_hint: 0.505, 0: 0.000, 
(epoch: 0, iters: 13000, time: 0.689, data: 0.337) G_CE: 2.824, G_entr: 4.039, G_entr_hint: 1.826, G_L1_max: 1.743, G_L1_mean: 1.553, G_L1_reg: 1.397, G_fake_real: 0.608, G_fake_hint: 0.297, G_real_hint: 0.505, 0: 0.000, 
(epoch: 0, iters: 13200, time: 0.701, data: 0.370) G_CE: 2.831, G_entr: 4.023, G_entr_hint: 1.825, G_L1_max: 1.750, G_L1_mean: 1.558, G_L1_reg: 1.402, G_fake_real: 0.610, G_fake_hint: 0.297, G_real_hint: 0.507, 0: 0.000, 
(epoch: 0, iters: 13400, time: 0.726, data: 0.327) G_CE: 2.827, G_entr: 4.006, G_entr_hint: 1.823, G_L1_max: 1.743, G_L1_mean: 1.554, G_L1_reg: 1.398, G_fake_real: 0.610, G_fake_hint: 0.298, G_real_hint: 0.506, 0: 0.000, 
(epoch: 0, iters: 13600, time: 0.790, data: 0.379) G_CE: 2.828, G_entr: 3.989, G_entr_hint: 1.822, G_L1_max: 1.744, G_L1_mean: 1.554, G_L1_reg: 1.398, G_fake_real: 0.610, G_fake_hint: 0.298, G_real_hint: 0.506, 0: 0.000, 
(epoch: 0, iters: 13800, time: 0.718, data: 0.334) G_CE: 2.821, G_entr: 3.974, G_entr_hint: 1.821, G_L1_max: 1.736, G_L1_mean: 1.548, G_L1_reg: 1.395, G_fake_real: 0.606, G_fake_hint: 0.296, G_real_hint: 0.502, 0: 0.000, 
(epoch: 0, iters: 14000, time: 0.688, data: 0.330) G_CE: 2.817, G_entr: 3.960, G_entr_hint: 1.824, G_L1_max: 1.733, G_L1_mean: 1.547, G_L1_reg: 1.395, G_fake_real: 0.606, G_fake_hint: 0.297, G_real_hint: 0.502, 0: 0.000, 
(epoch: 0, iters: 14200, time: 0.731, data: 0.339) G_CE: 2.816, G_entr: 3.944, G_entr_hint: 1.821, G_L1_max: 1.731, G_L1_mean: 1.547, G_L1_reg: 1.393, G_fake_real: 0.603, G_fake_hint: 0.295, G_real_hint: 0.500, 0: 0.000, 
(epoch: 0, iters: 14400, time: 0.728, data: 0.361) G_CE: 2.821, G_entr: 3.929, G_entr_hint: 1.822, G_L1_max: 1.737, G_L1_mean: 1.552, G_L1_reg: 1.398, G_fake_real: 0.601, G_fake_hint: 0.295, G_real_hint: 0.498, 0: 0.000, 
